mesh name,corner1x,corner1y,corner1z,corner2x,corner2y,corner2z,corner3x,corner3y,corner3z,corner4x,corner4y,corner4z,corner5x,corner5y,corner5z,corner6x,corner6y,corner6z,corner7x,corner7y,corner7z,corner8x,corner8y,corner8z
m1126.ply,0.025,0.025,0.025,0.788134,0.025,0.025,0.788134,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.236106,0.788134,0.025,0.236106,0.788134,0.975,0.236106,0.025,0.975,0.236106
m1495.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.451866,0.025,0.025,0.451866,0.025,0.025,0.025,0.35359,0.975,0.025,0.35359,0.975,0.451866,0.35359,0.025,0.451866,0.35359
m1481.ply,0.025,0.025,0.025,0.348108,0.025,0.025,0.348108,0.578948,0.025,0.025,0.578948,0.025,0.025,0.025,0.975,0.348108,0.025,0.975,0.348108,0.578948,0.975,0.025,0.578948,0.975
m1318.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.75913,0.025,0.025,0.75913,0.025,0.025,0.025,0.250313,0.975,0.025,0.250313,0.975,0.75913,0.250313,0.025,0.75913,0.250313
m1456.ply,0.025,0.025,0.025,0.882844,0.025,0.025,0.882844,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.270117,0.882844,0.025,0.270117,0.882844,0.975,0.270117,0.025,0.975,0.270117
m1330.ply,0.025,0.025,0.025,0.222571,0.025,0.025,0.222571,0.251327,0.025,0.025,0.251327,0.025,0.025,0.025,0.975,0.222571,0.025,0.975,0.222571,0.251327,0.975,0.025,0.251327,0.975
m1324.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.388764,0.025,0.025,0.388764,0.025,0.025,0.025,0.874996,0.975,0.025,0.874996,0.975,0.388764,0.874996,0.025,0.388764,0.874996
m1442.ply,0.025,0.025,0.025,0.164983,0.025,0.025,0.164983,0.305256,0.025,0.025,0.305256,0.025,0.025,0.025,0.975,0.164983,0.025,0.975,0.164983,0.305256,0.975,0.025,0.305256,0.975
m1419.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.503994,0.025,0.025,0.503994,0.025,0.025,0.025,0.284247,0.975,0.025,0.284247,0.975,0.503994,0.284247,0.025,0.503994,0.284247
m1343.ply,0.025,0.025,0.025,0.710921,0.025,0.025,0.710921,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.710921,0.710921,0.025,0.710921,0.710921,0.975,0.710921,0.025,0.975,0.710921
m1425.ply,0.025,0.025,0.025,0.342396,0.025,0.025,0.342396,0.249532,0.025,0.025,0.249532,0.025,0.025,0.025,0.975,0.342396,0.025,0.975,0.342396,0.249532,0.975,0.025,0.249532,0.975
m1431.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.318517,0.025,0.025,0.318517,0.025,0.025,0.025,0.176693,0.975,0.025,0.176693,0.975,0.318517,0.176693,0.025,0.318517,0.176693
m1357.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.167978,0.025,0.025,0.167978,0.025,0.025,0.025,0.424339,0.975,0.025,0.424339,0.975,0.167978,0.424339,0.025,0.167978,0.424339
m1380.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.386659,0.025,0.025,0.386659,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.386659,0.975,0.025,0.386659,0.975
m1394.ply,0.025,0.025,0.025,0.342809,0.025,0.025,0.342809,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.281286,0.342809,0.025,0.281286,0.342809,0.975,0.281286,0.025,0.975,0.281286
m1169.ply,0.025,0.025,0.025,0.663453,0.025,0.025,0.663453,0.309501,0.025,0.025,0.309501,0.025,0.025,0.025,0.975,0.663453,0.025,0.975,0.663453,0.309501,0.975,0.025,0.309501,0.975
m1141.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.310844,0.025,0.025,0.310844,0.025,0.025,0.025,0.62003,0.975,0.025,0.62003,0.975,0.310844,0.62003,0.025,0.310844,0.62003
m1155.ply,0.025,0.025,0.025,0.816625,0.025,0.025,0.816625,0.228519,0.025,0.025,0.228519,0.025,0.025,0.025,0.975,0.816625,0.025,0.975,0.816625,0.228519,0.975,0.025,0.228519,0.975
m1182.ply,0.025,0.025,0.025,0.950143,0.025,0.025,0.950143,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.248351,0.950143,0.025,0.248351,0.950143,0.975,0.248351,0.025,0.975,0.248351
m1196.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.676429,0.025,0.025,0.676429,0.025,0.025,0.025,0.228142,0.975,0.025,0.228142,0.975,0.676429,0.228142,0.025,0.676429,0.228142
m1579.ply,0.025,0.025,0.025,0.196099,0.025,0.025,0.196099,0.358128,0.025,0.025,0.358128,0.025,0.025,0.025,0.975,0.196099,0.025,0.975,0.196099,0.358128,0.975,0.025,0.358128,0.975
m1237.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.30889,0.025,0.025,0.30889,0.025,0.025,0.025,0.936937,0.975,0.025,0.936937,0.975,0.30889,0.936937,0.025,0.30889,0.936937
m1551.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.267007,0.025,0.025,0.267007,0.025,0.025,0.025,0.44911,0.975,0.025,0.44911,0.975,0.267007,0.44911,0.025,0.267007,0.44911
m1545.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.27926,0.025,0.025,0.27926,0.025,0.025,0.025,0.451815,0.975,0.025,0.451815,0.975,0.27926,0.451815,0.025,0.27926,0.451815
m1223.ply,0.025,0.025,0.025,0.685618,0.025,0.025,0.685618,0.215578,0.025,0.025,0.215578,0.025,0.025,0.025,0.975,0.685618,0.025,0.975,0.685618,0.215578,0.975,0.025,0.215578,0.975
m1586.ply,0.025,0.025,0.025,0.30341,0.025,0.025,0.30341,0.377149,0.025,0.025,0.377149,0.025,0.025,0.025,0.975,0.30341,0.025,0.975,0.30341,0.377149,0.975,0.025,0.377149,0.975
m1587.ply,0.025,0.025,0.025,0.327926,0.025,0.025,0.327926,0.473142,0.025,0.025,0.473142,0.025,0.025,0.025,0.975,0.327926,0.025,0.975,0.327926,0.473142,0.975,0.025,0.473142,0.975
m740.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.477833,0.975,0.025,0.477833,0.975,0.975,0.477833,0.025,0.975,0.477833
m1544.ply,0.025,0.025,0.025,0.479827,0.025,0.025,0.479827,0.252097,0.025,0.025,0.252097,0.025,0.025,0.025,0.975,0.479827,0.025,0.975,0.479827,0.252097,0.975,0.025,0.252097,0.975
m1222.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.895296,0.025,0.025,0.895296,0.025,0.025,0.025,0.383768,0.975,0.025,0.383768,0.975,0.895296,0.383768,0.025,0.895296,0.383768
m1236.ply,0.025,0.025,0.025,0.662817,0.025,0.025,0.662817,0.218923,0.025,0.025,0.218923,0.025,0.025,0.025,0.975,0.662817,0.025,0.975,0.662817,0.218923,0.975,0.025,0.218923,0.975
m1550.ply,0.025,0.025,0.025,0.454282,0.025,0.025,0.454282,0.268448,0.025,0.025,0.268448,0.025,0.025,0.025,0.975,0.454282,0.025,0.975,0.454282,0.268448,0.975,0.025,0.268448,0.975
m1578.ply,0.025,0.025,0.025,0.208732,0.025,0.025,0.208732,0.370015,0.025,0.025,0.370015,0.025,0.025,0.025,0.975,0.208732,0.025,0.975,0.208732,0.370015,0.975,0.025,0.370015,0.975
m1197.ply,0.025,0.025,0.025,0.685476,0.025,0.025,0.685476,0.248929,0.025,0.025,0.248929,0.025,0.025,0.025,0.975,0.685476,0.025,0.975,0.685476,0.248929,0.975,0.025,0.248929,0.975
m1183.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.826917,0.025,0.025,0.826917,0.025,0.025,0.025,0.222658,0.975,0.025,0.222658,0.975,0.826917,0.222658,0.025,0.826917,0.222658
m1154.ply,0.025,0.025,0.025,0.849758,0.025,0.025,0.849758,0.284141,0.025,0.025,0.284141,0.025,0.025,0.025,0.975,0.849758,0.025,0.975,0.849758,0.284141,0.975,0.025,0.284141,0.975
m1140.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.388267,0.025,0.025,0.388267,0.025,0.025,0.025,0.84721,0.975,0.025,0.84721,0.975,0.388267,0.84721,0.025,0.388267,0.84721
m1168.ply,0.025,0.025,0.025,0.651374,0.025,0.025,0.651374,0.244231,0.025,0.025,0.244231,0.025,0.025,0.025,0.975,0.651374,0.025,0.975,0.651374,0.244231,0.975,0.025,0.244231,0.975
m1395.ply,0.025,0.025,0.025,0.37302,0.025,0.025,0.37302,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.620744,0.37302,0.025,0.620744,0.37302,0.975,0.620744,0.025,0.975,0.620744
m1381.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.449051,0.025,0.025,0.449051,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.449051,0.975,0.025,0.449051,0.975
m1430.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.367111,0.025,0.025,0.367111,0.025,0.025,0.025,0.138905,0.975,0.025,0.138905,0.975,0.367111,0.138905,0.025,0.367111,0.138905
m1356.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.614445,0.025,0.025,0.614445,0.025,0.025,0.025,0.688768,0.975,0.025,0.688768,0.975,0.614445,0.688768,0.025,0.614445,0.688768
m1342.ply,0.025,0.025,0.025,0.611587,0.025,0.025,0.611587,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.60936,0.611587,0.025,0.60936,0.611587,0.975,0.60936,0.025,0.975,0.60936
m1424.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.299977,0.025,0.025,0.299977,0.025,0.025,0.025,0.612726,0.975,0.025,0.612726,0.975,0.299977,0.612726,0.025,0.299977,0.612726
m1418.ply,0.025,0.025,0.025,0.525185,0.025,0.025,0.525185,0.374382,0.025,0.025,0.374382,0.025,0.025,0.025,0.975,0.525185,0.025,0.975,0.525185,0.374382,0.975,0.025,0.374382,0.975
m1368.ply,0.025,0.025,0.025,0.360794,0.025,0.025,0.360794,0.136819,0.025,0.025,0.136819,0.025,0.025,0.025,0.975,0.360794,0.025,0.975,0.360794,0.136819,0.975,0.025,0.136819,0.975
m1354.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.279811,0.025,0.025,0.279811,0.025,0.025,0.025,0.504878,0.975,0.025,0.504878,0.975,0.279811,0.504878,0.025,0.279811,0.504878
m1432.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.262155,0.025,0.025,0.262155,0.025,0.025,0.025,0.119449,0.975,0.025,0.119449,0.975,0.262155,0.119449,0.025,0.262155,0.119449
m1426.ply,0.025,0.025,0.025,0.480347,0.025,0.025,0.480347,0.390943,0.025,0.025,0.390943,0.025,0.025,0.025,0.975,0.480347,0.025,0.975,0.480347,0.390943,0.975,0.025,0.390943,0.975
m1340.ply,0.025,0.025,0.025,0.367686,0.025,0.025,0.367686,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.367689,0.367686,0.025,0.367689,0.367686,0.975,0.367689,0.025,0.975,0.367689
m1397.ply,0.025,0.025,0.025,0.724406,0.025,0.025,0.724406,0.399195,0.025,0.025,0.399195,0.025,0.025,0.025,0.975,0.724406,0.025,0.975,0.724406,0.399195,0.975,0.025,0.399195,0.975
m1383.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.241709,0.025,0.025,0.241709,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.241709,0.975,0.025,0.241709,0.975
m1156.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.21293,0.025,0.025,0.21293,0.025,0.025,0.025,0.832103,0.975,0.025,0.832103,0.975,0.21293,0.832103,0.025,0.21293,0.832103
m1142.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.22184,0.025,0.025,0.22184,0.025,0.025,0.025,0.517098,0.975,0.025,0.517098,0.975,0.22184,0.517098,0.025,0.22184,0.517098
m1195.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.7357,0.025,0.025,0.7357,0.025,0.025,0.025,0.237137,0.975,0.025,0.237137,0.975,0.7357,0.237137,0.025,0.7357,0.237137
m1181.ply,0.025,0.025,0.025,0.74921,0.025,0.025,0.74921,0.23884,0.025,0.025,0.23884,0.025,0.025,0.025,0.975,0.74921,0.025,0.975,0.74921,0.23884,0.975,0.025,0.23884,0.975
m1208.ply,0.025,0.025,0.025,0.718596,0.025,0.025,0.718596,0.21885,0.025,0.025,0.21885,0.025,0.025,0.025,0.975,0.718596,0.025,0.975,0.718596,0.21885,0.975,0.025,0.21885,0.975
m1220.ply,0.025,0.025,0.025,0.67343,0.025,0.025,0.67343,0.231674,0.025,0.025,0.231674,0.025,0.025,0.025,0.975,0.67343,0.025,0.975,0.67343,0.231674,0.975,0.025,0.231674,0.975
m1546.ply,0.025,0.025,0.035239,0.975,0.025,0.035239,0.975,0.574048,0.035239,0.025,0.574048,0.035239,0.025,0.025,0.287257,0.975,0.025,0.287257,0.975,0.574048,0.287257,0.025,0.574048,0.287257
m1552.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.323204,0.025,0.025,0.323204,0.025,0.025,0.025,0.418813,0.975,0.025,0.418813,0.975,0.323204,0.418813,0.025,0.323204,0.418813
m1234.ply,0.025,0.025,0.025,0.852419,0.025,0.025,0.852419,0.234919,0.025,0.025,0.234919,0.025,0.025,0.025,0.975,0.852419,0.025,0.975,0.852419,0.234919,0.975,0.025,0.234919,0.975
m1585.ply,0.025,0.025,0.025,0.302303,0.025,0.025,0.302303,0.399059,0.025,0.025,0.399059,0.025,0.025,0.025,0.975,0.302303,0.025,0.975,0.302303,0.399059,0.975,0.025,0.399059,0.975
m1584.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.508051,0.025,0.025,0.508051,0.025,0.025,0.025,0.376302,0.975,0.025,0.376302,0.975,0.508051,0.376302,0.025,0.508051,0.376302
m1553.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.301501,0.025,0.025,0.301501,0.025,0.025,0.025,0.472796,0.975,0.025,0.472796,0.975,0.301501,0.472796,0.025,0.301501,0.472796
m1235.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.238805,0.025,0.025,0.238805,0.025,0.025,0.025,0.94855,0.975,0.025,0.94855,0.975,0.238805,0.94855,0.025,0.238805,0.94855
m1221.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.846538,0.025,0.025,0.846538,0.025,0.025,0.025,0.219139,0.975,0.025,0.219139,0.975,0.846538,0.219139,0.025,0.846538,0.219139
m1547.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.266356,0.025,0.025,0.266356,0.025,0.025,0.025,0.57119,0.975,0.025,0.57119,0.975,0.266356,0.57119,0.025,0.266356,0.57119
m1209.ply,0.025,0.025,0.025,0.93665,0.025,0.025,0.93665,0.275186,0.025,0.025,0.275186,0.025,0.025,0.025,0.975,0.93665,0.025,0.975,0.93665,0.275186,0.975,0.025,0.275186,0.975
m1180.ply,0.025,0.025,0.025,0.656849,0.025,0.025,0.656849,0.231708,0.025,0.025,0.231708,0.025,0.025,0.025,0.975,0.656849,0.025,0.975,0.656849,0.231708,0.975,0.025,0.231708,0.975
m1194.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.750378,0.025,0.025,0.750378,0.025,0.025,0.025,0.251583,0.975,0.025,0.251583,0.975,0.750378,0.251583,0.025,0.750378,0.251583
m1143.ply,0.025,0.025,0.025,0.504495,0.025,0.025,0.504495,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.209713,0.504495,0.025,0.209713,0.504495,0.975,0.209713,0.025,0.975,0.209713
m1157.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.70371,0.025,0.025,0.70371,0.025,0.025,0.025,0.185832,0.975,0.025,0.185832,0.975,0.70371,0.185832,0.025,0.70371,0.185832
m1382.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.283379,0.025,0.025,0.283379,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.283379,0.975,0.025,0.283379,0.975
m1396.ply,0.025,0.025,0.025,0.639568,0.025,0.025,0.639568,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.389394,0.639568,0.025,0.389394,0.639568,0.975,0.389394,0.025,0.975,0.389394
m1427.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.219739,0.025,0.025,0.219739,0.025,0.025,0.025,0.1816,0.975,0.025,0.1816,0.975,0.219739,0.1816,0.025,0.219739,0.1816
m1341.ply,0.025,0.025,0.025,0.379575,0.025,0.025,0.379575,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.379575,0.379575,0.025,0.379575,0.379575,0.975,0.379575,0.025,0.975,0.379575
m1355.ply,0.025,0.025,0.025,0.859252,0.025,0.025,0.859252,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.328011,0.859252,0.025,0.328011,0.859252,0.975,0.328011,0.025,0.975,0.328011
m1433.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.313262,0.025,0.025,0.313262,0.025,0.025,0.025,0.195429,0.975,0.025,0.195429,0.975,0.313262,0.195429,0.025,0.313262,0.195429
m1369.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.405352,0.025,0.025,0.405352,0.025,0.025,0.025,0.200913,0.975,0.025,0.200913,0.975,0.405352,0.200913,0.025,0.405352,0.200913
m1437.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.284961,0.025,0.025,0.284961,0.025,0.025,0.025,0.127364,0.975,0.025,0.127364,0.975,0.284961,0.127364,0.025,0.284961,0.127364
m1351.ply,0.025,0.025,0.025,0.2083,0.025,0.025,0.2083,0.219243,0.025,0.025,0.219243,0.025,0.025,0.025,0.975,0.2083,0.025,0.975,0.2083,0.219243,0.975,0.025,0.219243,0.975
m1345.ply,0.025,0.025,0.025,0.601277,0.025,0.025,0.601277,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.601277,0.601277,0.025,0.601277,0.601277,0.975,0.601277,0.025,0.975,0.601277
m1423.ply,0.025,0.025,0.025,0.353931,0.025,0.025,0.353931,0.336798,0.025,0.025,0.336798,0.025,0.025,0.025,0.975,0.353931,0.025,0.975,0.353931,0.336798,0.975,0.025,0.336798,0.975
m1379.ply,0.025,0.025,0.025,0.974987,0.025,0.025,0.974987,0.113092,0.025,0.025,0.113092,0.025,0.025,0.025,0.975,0.974987,0.025,0.975,0.974987,0.113092,0.975,0.025,0.113092,0.975
m1392.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.626717,0.025,0.025,0.626717,0.025,0.025,0.025,0.610029,0.975,0.025,0.610029,0.975,0.626717,0.610029,0.025,0.626717,0.610029
m1386.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.361415,0.025,0.025,0.361415,0.025,0.025,0.025,0.931763,0.975,0.025,0.931763,0.975,0.361415,0.931763,0.025,0.361415,0.931763
m1153.ply,0.025,0.025,0.025,0.79127,0.025,0.025,0.79127,0.364467,0.025,0.025,0.364467,0.025,0.025,0.025,0.975,0.79127,0.025,0.975,0.79127,0.364467,0.975,0.025,0.364467,0.975
m1147.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.33131,0.025,0.025,0.33131,0.025,0.025,0.025,0.884672,0.975,0.025,0.884672,0.975,0.33131,0.884672,0.025,0.33131,0.884672
m1190.ply,0.025,0.025,0.025,0.683603,0.025,0.025,0.683603,0.321924,0.025,0.025,0.321924,0.025,0.025,0.025,0.975,0.683603,0.025,0.975,0.683603,0.321924,0.975,0.025,0.321924,0.975
m1184.ply,0.025,0.025,0.025,0.510179,0.025,0.025,0.510179,0.293601,0.025,0.025,0.293601,0.025,0.025,0.025,0.975,0.510179,0.025,0.975,0.510179,0.293601,0.975,0.025,0.293601,0.975
m1543.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.28357,0.025,0.025,0.28357,0.025,0.025,0.025,0.457384,0.975,0.025,0.457384,0.975,0.28357,0.457384,0.025,0.28357,0.457384
m1225.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.731328,0.025,0.025,0.731328,0.025,0.025,0.025,0.180143,0.975,0.025,0.180143,0.975,0.731328,0.180143,0.025,0.731328,0.180143
m1231.ply,0.025,0.025,0.025,0.635711,0.025,0.025,0.635711,0.194645,0.025,0.025,0.194645,0.025,0.025,0.025,0.975,0.635711,0.025,0.975,0.635711,0.194645,0.975,0.025,0.194645,0.975
m1557.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.380186,0.025,0.025,0.380186,0.025,0.025,0.025,0.411033,0.975,0.025,0.411033,0.975,0.380186,0.411033,0.025,0.380186,0.411033
m1219.ply,0.025,0.025,0.025,0.177789,0.025,0.025,0.177789,0.727486,0.025,0.025,0.727486,0.025,0.025,0.025,0.975,0.177789,0.025,0.975,0.177789,0.727486,0.975,0.025,0.727486,0.975
m1580.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.402336,0.025,0.025,0.402336,0.025,0.025,0.025,0.380885,0.975,0.025,0.380885,0.975,0.402336,0.380885,0.025,0.402336,0.380885
m1581.ply,0.025,0.025,0.025,0.17244,0.025,0.025,0.17244,0.283002,0.025,0.025,0.283002,0.025,0.025,0.025,0.975,0.17244,0.025,0.975,0.17244,0.283002,0.975,0.025,0.283002,0.975
m1218.ply,0.025,0.025,0.025,0.692906,0.025,0.025,0.692906,0.226508,0.025,0.025,0.226508,0.025,0.025,0.025,0.975,0.692906,0.025,0.975,0.692906,0.226508,0.975,0.025,0.226508,0.975
m1230.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.614959,0.025,0.025,0.614959,0.025,0.025,0.025,0.311299,0.975,0.025,0.311299,0.975,0.614959,0.311299,0.025,0.614959,0.311299
m1556.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.333696,0.025,0.025,0.333696,0.025,0.025,0.025,0.365631,0.975,0.025,0.365631,0.975,0.333696,0.365631,0.025,0.333696,0.365631
m1542.ply,0.025,0.025,0.025,0.475133,0.025,0.025,0.475133,0.345513,0.025,0.025,0.345513,0.025,0.025,0.025,0.975,0.475133,0.025,0.975,0.475133,0.345513,0.975,0.025,0.345513,0.975
m1224.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.436667,0.025,0.025,0.436667,0.025,0.025,0.025,0.164967,0.975,0.025,0.164967,0.975,0.436667,0.164967,0.025,0.436667,0.164967
m1185.ply,0.025,0.025,0.025,0.470517,0.025,0.025,0.470517,0.247759,0.025,0.025,0.247759,0.025,0.025,0.025,0.975,0.470517,0.025,0.975,0.470517,0.247759,0.975,0.025,0.247759,0.975
m1191.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.89012,0.025,0.025,0.89012,0.025,0.025,0.025,0.17626,0.975,0.025,0.17626,0.975,0.89012,0.17626,0.025,0.89012,0.17626
m1146.ply,0.025,0.025,0.025,0.88836,0.025,0.025,0.88836,0.32216,0.025,0.025,0.32216,0.025,0.025,0.025,0.975,0.88836,0.025,0.975,0.88836,0.32216,0.975,0.025,0.32216,0.975
m1152.ply,0.025,0.025,0.025,0.922454,0.025,0.025,0.922454,0.41384,0.025,0.025,0.41384,0.025,0.025,0.025,0.975,0.922454,0.025,0.975,0.922454,0.41384,0.975,0.025,0.41384,0.975
m1387.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.275455,0.025,0.025,0.275455,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.275455,0.975,0.025,0.275455,0.975
m1393.ply,0.025,0.025,0.025,0.665873,0.025,0.025,0.665873,0.345437,0.025,0.025,0.345437,0.025,0.025,0.025,0.975,0.665873,0.025,0.975,0.665873,0.345437,0.975,0.025,0.345437,0.975
m1378.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.151021,0.025,0.025,0.151021,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.151021,0.975,0.025,0.151021,0.975
m1344.ply,0.025,0.025,0.025,0.674099,0.025,0.025,0.674099,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.6741,0.674099,0.025,0.6741,0.674099,0.975,0.6741,0.025,0.975,0.6741
m1422.ply,0.025,0.025,0.025,0.351753,0.025,0.025,0.351753,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.252834,0.351753,0.025,0.252834,0.351753,0.975,0.252834,0.025,0.975,0.252834
m1436.ply,0.025,0.025,0.025,0.155969,0.025,0.025,0.155969,0.209796,0.025,0.025,0.209796,0.025,0.025,0.025,0.975,0.155969,0.025,0.975,0.155969,0.209796,0.975,0.025,0.209796,0.975
m1350.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.291317,0.025,0.025,0.291317,0.025,0.025,0.025,0.305022,0.975,0.025,0.305022,0.975,0.291317,0.305022,0.025,0.291317,0.305022
m1420.ply,0.025,0.025,0.025,0.454941,0.025,0.025,0.454941,0.418347,0.025,0.025,0.418347,0.025,0.025,0.025,0.975,0.454941,0.025,0.975,0.454941,0.418347,0.975,0.025,0.418347,0.975
m1346.ply,0.025,0.025,0.025,0.322079,0.025,0.025,0.322079,0.354725,0.025,0.025,0.354725,0.025,0.025,0.025,0.975,0.322079,0.025,0.975,0.322079,0.354725,0.975,0.025,0.354725,0.975
m1352.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.376642,0.025,0.025,0.376642,0.025,0.025,0.025,0.332621,0.975,0.025,0.332621,0.975,0.376642,0.332621,0.025,0.376642,0.332621
m1434.ply,0.025,0.025,0.025,0.47232,0.025,0.025,0.47232,0.276558,0.025,0.025,0.276558,0.025,0.025,0.025,0.975,0.47232,0.025,0.975,0.47232,0.276558,0.975,0.025,0.276558,0.975
m1408.ply,0.025,0.025,0.025,0.831649,0.025,0.025,0.831649,0.350929,0.025,0.025,0.350929,0.025,0.025,0.025,0.975,0.831649,0.025,0.975,0.831649,0.350929,0.975,0.025,0.350929,0.975
m1385.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.312997,0.025,0.025,0.312997,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.312997,0.975,0.025,0.312997,0.975
m1391.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.282298,0.025,0.025,0.282298,0.025,0.025,0.025,0.380853,0.975,0.025,0.380853,0.975,0.282298,0.380853,0.025,0.282298,0.380853
m1144.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.716901,0.025,0.025,0.716901,0.025,0.025,0.025,0.291304,0.975,0.025,0.291304,0.975,0.716901,0.291304,0.025,0.716901,0.291304
m1150.ply,0.025,0.025,0.025,0.743256,0.025,0.025,0.743256,0.201238,0.025,0.025,0.201238,0.025,0.025,0.025,0.975,0.743256,0.025,0.975,0.743256,0.201238,0.975,0.025,0.201238,0.975
m1178.ply,0.025,0.025,0.025,0.468333,0.025,0.025,0.468333,0.214472,0.025,0.025,0.214472,0.025,0.025,0.025,0.975,0.468333,0.025,0.975,0.468333,0.214472,0.975,0.025,0.214472,0.975
m1187.ply,0.025,0.025,0.025,0.658333,0.025,0.025,0.658333,0.26859,0.025,0.025,0.26859,0.025,0.025,0.025,0.975,0.658333,0.025,0.975,0.658333,0.26859,0.975,0.025,0.26859,0.975
m1193.ply,0.025,0.025,0.025,0.521407,0.025,0.025,0.521407,0.211361,0.025,0.025,0.211361,0.025,0.025,0.025,0.975,0.521407,0.025,0.975,0.521407,0.211361,0.975,0.025,0.211361,0.975
